1,28.344013,2.1788294,0.8508262,0.037065573,
2,32.06546,2.5147526,0.9199373,0.026085293,
3,33.710903,2.69271,0.9408039,0.022408968,
4,34.57982,2.7402139,0.9503406,0.020843353,
5,34.922695,2.801718,0.95336586,0.020102406,
6,35.101974,2.7078116,0.9554151,0.019954069,
7,35.35652,2.67452,0.956749,0.019688923,
8,35.48832,2.682642,0.957688,0.019434363,
9,35.524532,2.755793,0.9581068,0.019240424,
10,35.565823,2.7690861,0.95859855,0.019550638,
11,35.67302,2.7406266,0.9588636,0.019348357,
12,35.5322,2.6544385,0.95896894,0.019166984,
13,35.77801,2.6726234,0.9594516,0.019429374,
14,35.82637,2.695942,0.9597155,0.018997137,
15,35.85568,2.7435422,0.9600216,0.019180136,
16,35.950535,2.7101283,0.9601926,0.019231623,
17,35.869816,2.7236218,0.95999885,0.019289127,
18,35.851326,2.605796,0.9602963,0.019117113,
19,35.97802,2.7087877,0.9606342,0.019076452,
20,35.96646,2.7231846,0.96040684,0.019100355,
21,35.97385,2.6998336,0.96071607,0.019151853,
22,35.984108,2.7189727,0.96073747,0.019035676,
23,36.062088,2.70723,0.9611479,0.018940868,
24,36.085354,2.6945412,0.9612671,0.01901522,
25,36.101463,2.7359118,0.9614881,0.018900039,
26,36.109898,2.6992798,0.9615337,0.019014586,
27,36.169857,2.6660137,0.96157783,0.018953303,
28,36.139038,2.7025301,0.9616032,0.018721484,
29,36.138412,2.6749985,0.9613607,0.018941661,
30,36.108994,2.7179294,0.9615724,0.0189224,
31,36.183346,2.7094219,0.9619465,0.018675826,
32,36.174618,2.6570005,0.9618407,0.0188781,
33,36.17273,2.685521,0.96191067,0.018721635,
34,36.15015,2.6517026,0.9617628,0.018863382,
35,36.234867,2.7340345,0.96214086,0.018748429,
36,36.21424,2.671236,0.96196216,0.018932775,
37,36.206482,2.7285163,0.961955,0.018783364,
38,36.248447,2.7030432,0.96248114,0.018605094,
39,36.222713,2.6904712,0.96210426,0.01880983,
40,36.193653,2.7262626,0.9619248,0.018987954,
41,36.214817,2.6734242,0.9621863,0.018886408,
42,36.27444,2.670734,0.9624657,0.018607339,
43,36.28038,2.6445608,0.96261954,0.018813461,
44,36.26436,2.6986773,0.9624719,0.018683018,
45,36.36305,2.7231364,0.96278566,0.018706681,
46,36.323338,2.7163837,0.9628372,0.018850025,
47,36.275253,2.6865792,0.96244884,0.018764634,
48,36.265823,2.712904,0.96277577,0.018743705,
49,36.332806,2.713681,0.9627598,0.018622926,
50,36.267483,2.7004988,0.96276814,0.018586803,
51,36.302246,2.7021642,0.9626437,0.01876073,
52,36.266212,2.6895392,0.962264,0.018861683,
53,36.245934,2.674401,0.9626173,0.018851133,
54,36.303352,2.7274342,0.96295094,0.018627713,
55,36.258568,2.6982114,0.96229327,0.019008718,
56,36.36167,2.6827967,0.9629396,0.01861162,
57,36.314407,2.6908555,0.96275383,0.01850398,
58,36.313053,2.7007008,0.9629209,0.018696915,
59,36.337223,2.699648,0.96285653,0.018951671,
60,36.340153,2.743664,0.96297336,0.018797923,
61,36.30376,2.669101,0.9630159,0.018780094,
62,36.337166,2.6962204,0.962977,0.018771607,
63,36.26983,2.734096,0.96273416,0.018792264,
64,36.322567,2.719331,0.96280646,0.01885526,
65,36.332325,2.7080996,0.96288455,0.018831572,
66,36.317142,2.6902547,0.96298945,0.01857807,
67,36.32852,2.6686234,0.96292424,0.01873927,
68,36.297504,2.7327163,0.9630127,0.018603921,
69,36.395214,2.6960342,0.9633791,0.018628929,
70,36.323757,2.7193182,0.9629109,0.018865021,
71,36.34598,2.7256558,0.9631625,0.018712463,
72,36.318302,2.717077,0.96311665,0.018683821,
73,36.33157,2.7245474,0.9628804,0.01873573,
74,36.344044,2.6836786,0.963203,0.018644998,
75,36.314766,2.7129495,0.96321297,0.018948583,
76,36.40662,2.6774015,0.96342295,0.018676238,
77,36.358124,2.7342682,0.9630409,0.018801747,
78,36.368576,2.7093213,0.9631483,0.018741058,
79,36.398567,2.687894,0.9631897,0.018883983,
80,36.39084,2.7222412,0.96326166,0.018670265,
81,36.390762,2.690677,0.9632597,0.018745447,
82,36.394768,2.7153406,0.96343404,0.018574795,
83,36.353043,2.7145214,0.9630589,0.01877896,
84,36.357502,2.7716162,0.9631393,0.018820638,
85,36.39113,2.749212,0.9633984,0.01879074,
86,36.392704,2.7044299,0.96328235,0.018480662,
87,36.353916,2.730373,0.96306634,0.018799622,
88,36.41646,2.7106705,0.9635105,0.018732753,
89,36.378853,2.7145078,0.96332395,0.018596608,
90,36.394474,2.687477,0.9633194,0.01853757,
91,36.32386,2.7667348,0.9633785,0.018545259,
92,36.363743,2.691168,0.96343875,0.018639905,
93,36.359642,2.7245831,0.9631073,0.018844439,
94,36.397556,2.6778555,0.96345687,0.018568171,
95,36.462345,2.6594653,0.9638203,0.018637566,
96,36.389267,2.706414,0.9634845,0.018763106,
97,36.403385,2.745506,0.9634743,0.018778626,
98,36.384453,2.7344964,0.96353,0.018737374,
99,36.37732,2.749614,0.963401,0.018831879,
100,36.39323,2.7214417,0.96345305,0.018714465,
101,36.34932,2.7270043,0.963352,0.018623892,
102,36.37902,2.7308166,0.9631679,0.018779038,
103,36.427097,2.704699,0.9634405,0.018713748,
104,36.438328,2.6687527,0.96353513,0.018422216,
105,36.399616,2.7352476,0.963396,0.01857516,
106,36.40951,2.7173042,0.9637732,0.01871052,
107,36.41788,2.73689,0.96344817,0.018743308,
108,36.36699,2.6924806,0.96314067,0.01881119,
109,36.448254,2.712037,0.96378094,0.018621726,
110,36.44094,2.727932,0.9634241,0.018672602,
111,36.44054,2.7172291,0.9637915,0.018501075,
112,36.393692,2.7088614,0.96347886,0.018560011,
113,36.416706,2.7020466,0.963654,0.018659135,
114,36.378246,2.6917717,0.9634501,0.018581608,
115,36.411476,2.6139412,0.9637154,0.018506946,
116,36.393707,2.7117004,0.96354604,0.01872158,
117,36.397655,2.7038662,0.9635093,0.0185646,
118,36.341396,2.6973114,0.96300846,0.01881934,
119,36.406315,2.7027657,0.9636416,0.018448193,
120,36.380756,2.7255187,0.9634152,0.018648926,
121,36.391758,2.703599,0.9633057,0.018664487,
122,36.430088,2.6707668,0.9636034,0.018676423,
123,36.369278,2.698615,0.96344894,0.01864909,
124,36.361816,2.758355,0.96338314,0.018789342,
125,36.45195,2.7014823,0.9640463,0.018562688,
126,36.385548,2.694151,0.9631708,0.018837025,
127,36.408653,2.699752,0.96364766,0.018399894,
128,36.390816,2.7493618,0.9633825,0.01853361,
129,36.410465,2.6451135,0.96342695,0.018676722,
130,36.431263,2.6937952,0.96360666,0.018664315,
131,36.417507,2.687216,0.96344376,0.018736338,
132,36.398327,2.735831,0.96363014,0.01871813,
133,36.395386,2.722607,0.96349645,0.018630803,
134,36.381016,2.7600079,0.96334034,0.018667499,
135,36.331413,2.73786,0.96305794,0.018754307,
136,36.391506,2.7618628,0.9635933,0.01867009,
137,36.375443,2.7103682,0.963362,0.018606864,
138,36.411232,2.694885,0.9636295,0.018689748,
139,36.404133,2.7307193,0.9632773,0.018753847,
140,36.395226,2.6658254,0.9634882,0.018778635,
141,36.42963,2.69708,0.96352994,0.018765105,
142,36.41752,2.7163541,0.96345335,0.01896186,
143,36.388252,2.7186737,0.9634487,0.018737517,
144,36.401615,2.6944227,0.96364665,0.018533032,
145,36.443417,2.6929784,0.9635,0.018770615,
146,36.390877,2.7287183,0.9634826,0.018665968,
147,36.400455,2.7084742,0.9635113,0.018653208,
148,36.434364,2.6733246,0.9636682,0.0187248,
149,36.44082,2.7063973,0.9637325,0.01844981,
150,36.36222,2.745016,0.96344143,0.018756395,
151,36.37483,2.722379,0.96335065,0.018555602,
152,36.441357,2.7323647,0.96369016,0.018691134,
153,36.391373,2.7255566,0.9634041,0.01865706,
154,36.38116,2.7081835,0.9635268,0.018650752,
155,36.38257,2.7069557,0.9633961,0.018653132,
156,36.42588,2.6984894,0.9635981,0.018757714,
157,36.38588,2.7059455,0.9634346,0.018885782,
158,36.427433,2.701783,0.9635529,0.018732786,
159,36.35536,2.753615,0.9634033,0.018441921,
160,36.328487,2.7580745,0.9634382,0.018749157,
161,36.334026,2.7369916,0.9631617,0.018587388,
162,36.390347,2.7416804,0.9633777,0.018636514,
163,36.424618,2.7178102,0.9636515,0.018679226,
164,36.372738,2.7159774,0.96350116,0.018911732,
165,36.407875,2.6850991,0.96357095,0.018737167,
166,36.461533,2.7047849,0.963928,0.018619984,
167,36.422123,2.6904395,0.9636877,0.018815516,
168,36.430668,2.6961596,0.9638085,0.018618193,
169,36.378433,2.7321982,0.96343035,0.018545644,
170,36.42972,2.7375023,0.9637764,0.018579124,
171,36.35036,2.7702277,0.9631842,0.018812958,
172,36.437874,2.708954,0.9637964,0.01856651,
173,36.422043,2.6867263,0.96382296,0.018405085,
174,36.413033,2.6684914,0.9637987,0.018540962,
175,36.416416,2.7030468,0.963612,0.018714188,
176,36.31877,2.722904,0.9633253,0.018609727,
177,36.385994,2.7027512,0.9636155,0.018582348,
178,36.3918,2.7040756,0.9636486,0.018606788,
179,36.373417,2.6419172,0.9633991,0.018739555,
180,36.30574,2.710004,0.9632368,0.018669654,
181,36.3666,2.7172825,0.9633933,0.018653274,
182,36.386826,2.7556858,0.9633026,0.018749006,
183,36.385036,2.6239257,0.96351933,0.018792246,
184,36.435284,2.72072,0.96378136,0.018588051,
185,36.42586,2.6873026,0.96365905,0.018509593,
186,36.346607,2.7357385,0.9632759,0.018774517,
187,36.325203,2.764511,0.96310276,0.018567657,
188,36.383934,2.688274,0.9634479,0.018908776,
189,36.389053,2.7244716,0.963467,0.018542722,
190,36.405266,2.7700121,0.96338344,0.018703822,
191,36.411037,2.682506,0.96346796,0.01859987,
192,36.393684,2.6937642,0.9635165,0.018704427,
193,36.37706,2.7187915,0.9634726,0.018483395,
194,36.3558,2.7155874,0.96356565,0.018531,
195,36.42212,2.7160137,0.96361595,0.018661784,
196,36.377773,2.7311494,0.9636553,0.018648388,
197,36.285732,2.7160385,0.9630088,0.018724207,
198,36.360287,2.714333,0.96338046,0.018640142,
199,36.36464,2.7040381,0.96345824,0.018866567,
200,36.355503,2.702088,0.96337664,0.018567158,
